No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
4187,2013,8,22,10,127.0,142.0,6.0,89.0,1200.0,18.0,24.2,1004.5,22.8,0.1,NNW,0.1,Aotizhongxin,2013-08-22 10:00:00
4188,2013,8,22,11,100.5,142.0,6.0,89.0,1200.0,12.852,24.3,1003.7,21.6,0.1,ENE,1.1,Aotizhongxin,2013-08-22 11:00:00
4189,2013,8,22,12,74.0,233.0,7.0,102.0,1200.0,21.0,24.8,1004.1,22.5,0.0,NNE,0.6,Aotizhongxin,2013-08-22 12:00:00
4190,2013,8,22,13,120.0,177.0,1.0,91.0,1200.0,27.0,25.5,1003.4,22.2,0.0,W,0.8,Aotizhongxin,2013-08-22 13:00:00
4191,2013,8,22,14,130.0,173.0,4.0,83.0,1200.0,38.0,25.6,1003.1,22.9,0.0,ENE,0.0,Aotizhongxin,2013-08-22 14:00:00
4192,2013,8,22,15,119.0,138.0,5.0,83.0,1300.0,41.0,25.4,1003.0,21.9,0.0,WSW,1.5,Aotizhongxin,2013-08-22 15:00:00
4193,2013,8,22,16,125.0,137.0,5.0,102.0,1400.0,23.0,25.8,1003.2,21.9,0.0,WSW,1.3,Aotizhongxin,2013-08-22 16:00:00
4194,2013,8,22,17,115.0,139.0,5.0,114.0,1300.0,14.0,25.4,1003.2,21.9,0.0,WSW,1.3,Aotizhongxin,2013-08-22 17:00:00
4195,2013,8,22,18,113.0,133.0,6.0,123.0,1300.0,16.0,24.7,1003.3,22.2,0.0,WSW,0.0,Aotizhongxin,2013-08-22 18:00:00
4196,2013,8,22,19,108.0,133.0,5.0,131.0,1200.0,62.0,23.9,1003.6,22.5,0.0,W,0.0,Aotizhongxin,2013-08-22 19:00:00
4197,2013,8,22,20,111.0,136.0,4.0,125.0,1200.0,52.0,23.5,1003.8,22.5,0.0,N,0.1,Aotizhongxin,2013-08-22 20:00:00
4198,2013,8,22,21,118.0,166.0,4.0,135.0,1500.0,19.0,23.5,1004.4,22.3,0.0,ENE,0.6,Aotizhongxin,2013-08-22 21:00:00
4199,2013,8,22,22,129.0,177.0,3.0,171.0,1600.0,1.0,23.2,1004.0,21.8,0.0,ENE,0.6,Aotizhongxin,2013-08-22 22:00:00
4200,2013,8,22,23,115.0,145.0,5.0,139.0,1300.0,1.0,23.2,1004.2,21.8,0.0,E,1.0,Aotizhongxin,2013-08-22 23:00:00
4201,2013,8,23,0,115.0,145.0,5.0,139.0,1100.0,1.0,22.8,1004.0,21.6,0.0,W,0.5,Aotizhongxin,2013-08-23 00:00:00
4202,2013,8,23,1,99.0,146.0,5.0,89.0,1100.0,1.0,22.6,1004.1,21.8,0.0,NW,0.1,Aotizhongxin,2013-08-23 01:00:00
4203,2013,8,23,2,104.0,155.0,6.0,85.0,1300.0,1.0,22.4,1004.0,21.7,0.0,NE,0.0,Aotizhongxin,2013-08-23 02:00:00
4204,2013,8,23,3,114.0,157.0,6.0,80.0,1500.0,1.0,22.4,1004.4,21.9,0.0,N,0.0,Aotizhongxin,2013-08-23 03:00:00
4205,2013,8,23,4,97.0,157.0,4.0,72.0,1400.0,1.0,22.3,1004.1,21.8,0.0,NE,1.0,Aotizhongxin,2013-08-23 04:00:00
4206,2013,8,23,5,79.0,81.0,4.0,62.0,800.0,1.0,22.1,1004.5,21.3,0.0,NE,1.2,Aotizhongxin,2013-08-23 05:00:00
4207,2013,8,23,6,98.0,112.0,4.0,65.0,900.0,1.0,22.2,1004.7,21.4,0.0,ESE,0.9,Aotizhongxin,2013-08-23 06:00:00
4208,2013,8,23,7,98.0,112.0,4.0,65.0,800.0,1.0,23.1,1005.1,20.8,0.0,NE,0.8,Aotizhongxin,2013-08-23 07:00:00
4209,2013,8,23,8,81.0,90.0,5.0,56.0,900.0,1.0,25.1,1005.0,21.0,0.0,NE,1.3,Aotizhongxin,2013-08-23 08:00:00
4210,2013,8,23,9,85.0,109.0,5.0,62.0,1100.0,1.0,27.4,1005.2,21.0,0.0,NE,1.8,Aotizhongxin,2013-08-23 09:00:00
4211,2013,8,23,10,71.0,105.0,11.0,69.0,1200.0,1.0,30.7,1005.0,19.4,0.0,NNE,1.2,Aotizhongxin,2013-08-23 10:00:00
4212,2013,8,23,11,62.0,107.0,17.0,71.0,900.0,16.0,32.8,1004.2,16.2,0.0,WNW,1.4,Aotizhongxin,2013-08-23 11:00:00
4213,2013,8,23,12,62.0,75.0,17.0,71.0,700.0,53.0,33.9,1003.3,12.3,0.0,ENE,2.2,Aotizhongxin,2013-08-23 12:00:00
4214,2013,8,23,13,20.0,23.0,12.0,29.0,600.0,92.0,34.6,1002.8,16.0,0.0,ESE,1.5,Aotizhongxin,2013-08-23 13:00:00
4215,2013,8,23,14,13.0,50.0,5.0,22.0,500.0,104.0,34.4,1002.2,13.3,0.0,ESE,1.4,Aotizhongxin,2013-08-23 14:00:00
4216,2013,8,23,15,5.0,9.0,6.0,22.0,400.0,120.0,34.8,1001.4,13.6,0.0,NE,1.5,Aotizhongxin,2013-08-23 15:00:00
4217,2013,8,23,16,12.0,16.0,8.0,21.0,400.0,124.0,33.9,1001.2,14.4,0.0,NNE,1.3,Aotizhongxin,2013-08-23 16:00:00
4218,2013,8,23,17,16.0,16.0,7.0,26.0,600.0,130.0,32.8,1001.5,20.0,0.0,W,0.4,Aotizhongxin,2013-08-23 17:00:00
4219,2013,8,23,18,14.0,26.0,6.0,40.0,800.0,118.0,28.0,1002.6,16.9,0.0,SW,1.1,Aotizhongxin,2013-08-23 18:00:00
4220,2013,8,23,19,18.0,49.0,3.0,64.0,500.0,89.0,25.7,1003.2,17.1,0.0,SW,0.7,Aotizhongxin,2013-08-23 19:00:00
4221,2013,8,23,20,20.0,50.0,3.0,74.0,600.0,75.0,23.7,1004.1,18.3,0.0,WSW,0.2,Aotizhongxin,2013-08-23 20:00:00
4222,2013,8,23,21,28.0,77.0,4.0,109.0,700.0,51.0,22.9,1004.0,18.4,0.0,SW,0.6,Aotizhongxin,2013-08-23 21:00:00
4223,2013,8,23,22,32.0,82.0,4.0,129.0,700.0,25.0,22.9,1004.1,18.2,0.0,WSW,0.2,Aotizhongxin,2013-08-23 22:00:00
4224,2013,8,23,23,38.0,101.0,6.0,143.0,900.0,6.0,22.2,1004.3,18.8,0.0,N,0.2,Aotizhongxin,2013-08-23 23:00:00
4225,2013,8,24,0,44.0,137.0,7.0,142.0,1000.0,1.0,22.1,1004.4,18.9,0.0,N,0.0,Aotizhongxin,2013-08-24 00:00:00
4226,2013,8,24,1,48.0,104.0,9.0,143.0,1100.0,1.0,23.0,1004.5,18.1,0.0,NE,1.8,Aotizhongxin,2013-08-24 01:00:00
4227,2013,8,24,2,71.0,197.0,9.0,108.0,1100.0,1.0,22.9,1004.5,18.2,0.0,NE,1.4,Aotizhongxin,2013-08-24 02:00:00
4228,2013,8,24,3,59.0,155.0,10.0,75.0,850.0,1.0,21.9,1004.4,18.3,0.0,NE,0.6,Aotizhongxin,2013-08-24 03:00:00
4229,2013,8,24,4,40.0,99.0,9.0,75.0,600.0,1.0,20.9,1004.3,18.3,0.0,ENE,0.8,Aotizhongxin,2013-08-24 04:00:00
4230,2013,8,24,5,34.0,59.0,7.0,73.0,600.0,1.0,21.1,1004.6,18.7,0.0,NE,1.0,Aotizhongxin,2013-08-24 05:00:00
4231,2013,8,24,6,30.0,55.0,6.0,71.0,600.0,1.0,22.0,1004.5,18.4,0.0,NE,1.5,Aotizhongxin,2013-08-24 06:00:00
4232,2013,8,24,7,30.0,68.0,7.0,86.0,700.0,1.0,24.0,1004.6,18.2,0.0,NE,2.1,Aotizhongxin,2013-08-24 07:00:00
4233,2013,8,24,8,33.0,76.0,7.0,87.0,600.0,1.0,26.6,1005.0,18.7,0.0,NNE,0.7,Aotizhongxin,2013-08-24 08:00:00
4234,2013,8,24,9,38.0,117.0,8.0,88.0,700.0,5.0,29.5,1005.1,17.3,0.0,N,0.8,Aotizhongxin,2013-08-24 09:00:00
4235,2013,8,24,10,30.0,102.0,7.0,63.0,700.0,32.0,31.3,1004.7,16.9,0.0,NE,1.6,Aotizhongxin,2013-08-24 10:00:00
4236,2013,8,24,11,24.0,53.0,9.0,42.0,600.0,65.0,32.3,1004.1,17.4,0.0,E,1.0,Aotizhongxin,2013-08-24 11:00:00
4237,2013,8,24,12,22.0,26.0,6.0,29.0,500.0,95.0,33.9,1003.8,13.9,0.0,E,1.2,Aotizhongxin,2013-08-24 12:00:00
4238,2013,8,24,13,21.0,37.0,6.0,31.0,500.0,120.0,34.8,1003.5,11.9,0.0,ENE,1.9,Aotizhongxin,2013-08-24 13:00:00
4239,2013,8,24,14,13.0,14.0,5.0,23.0,400.0,116.0,35.4,1002.8,13.0,0.0,ENE,1.1,Aotizhongxin,2013-08-24 14:00:00
4240,2013,8,24,15,12.0,14.0,4.0,20.0,300.0,107.0,34.5,1002.2,13.3,0.0,ESE,1.8,Aotizhongxin,2013-08-24 15:00:00
4241,2013,8,24,16,12.0,25.0,7.0,22.0,300.0,128.0,33.8,1002.1,13.8,0.0,WSW,0.6,Aotizhongxin,2013-08-24 16:00:00
4242,2013,8,24,17,14.0,26.0,8.0,28.0,400.0,135.0,32.4,1001.8,14.5,0.0,SSE,0.1,Aotizhongxin,2013-08-24 17:00:00
4243,2013,8,24,18,14.0,20.0,5.0,43.0,400.0,113.0,29.5,1002.1,16.7,0.0,SW,1.9,Aotizhongxin,2013-08-24 18:00:00
4244,2013,8,24,19,27.0,99.0,7.0,65.0,600.0,144.0,26.3,1002.8,18.4,0.0,WSW,0.4,Aotizhongxin,2013-08-24 19:00:00
4245,2013,8,24,20,42.0,104.0,7.0,71.0,700.0,149.0,24.2,1003.1,18.8,0.0,SW,0.5,Aotizhongxin,2013-08-24 20:00:00
4246,2013,8,24,21,47.0,105.0,6.0,84.0,800.0,99.0,23.2,1003.4,19.4,0.0,SSW,0.0,Aotizhongxin,2013-08-24 21:00:00
4247,2013,8,24,22,47.0,117.0,6.0,139.0,900.0,24.0,22.2,1003.3,19.9,0.0,WSW,0.1,Aotizhongxin,2013-08-24 22:00:00
4248,2013,8,24,23,52.0,166.0,6.0,143.0,1000.0,3.0,21.4,1003.5,17.4,0.0,NE,0.7,Aotizhongxin,2013-08-24 23:00:00
4249,2013,8,25,0,57.0,166.0,7.0,148.0,1000.0,1.0,20.9,1003.4,17.1,0.0,NNW,0.4,Aotizhongxin,2013-08-25 00:00:00
4250,2013,8,25,1,44.0,124.0,7.0,106.0,700.0,1.0,20.0,1003.4,17.4,0.0,ENE,0.0,Aotizhongxin,2013-08-25 01:00:00
4251,2013,8,25,2,47.0,132.0,8.0,106.0,800.0,1.0,19.5,1003.3,16.7,0.0,NE,0.7,Aotizhongxin,2013-08-25 02:00:00
4252,2013,8,25,3,47.0,123.0,8.0,101.0,700.0,1.0,19.4,1003.2,16.8,0.0,NE,0.7,Aotizhongxin,2013-08-25 03:00:00
4253,2013,8,25,4,35.0,84.0,7.0,86.0,500.0,5.0,19.7,1003.0,17.3,0.0,ENE,0.7,Aotizhongxin,2013-08-25 04:00:00
4254,2013,8,25,5,32.0,86.0,6.0,88.0,600.0,1.0,19.4,1003.4,17.0,0.0,E,0.9,Aotizhongxin,2013-08-25 05:00:00
4255,2013,8,25,6,30.0,66.0,6.0,93.0,500.0,1.0,20.4,1003.5,18.2,0.0,W,0.9,Aotizhongxin,2013-08-25 06:00:00
4256,2013,8,25,7,29.0,73.0,6.0,90.0,500.0,1.0,24.1,1003.6,18.1,0.0,NNE,1.4,Aotizhongxin,2013-08-25 07:00:00
4257,2013,8,25,8,32.0,78.0,7.0,82.0,500.0,18.0,27.9,1003.6,18.3,0.0,E,0.6,Aotizhongxin,2013-08-25 08:00:00
4258,2013,8,25,9,33.0,110.0,7.0,66.0,500.0,50.0,29.8,1003.0,17.6,0.0,ENE,0.8,Aotizhongxin,2013-08-25 09:00:00
4259,2013,8,25,10,29.0,82.0,7.0,55.0,500.0,89.0,31.1,1002.7,16.7,0.0,SW,1.1,Aotizhongxin,2013-08-25 10:00:00
4260,2013,8,25,11,33.0,78.0,8.0,47.0,600.0,130.0,32.9,1001.8,16.3,0.0,SSW,1.2,Aotizhongxin,2013-08-25 11:00:00
4261,2013,8,25,12,32.0,61.0,8.0,45.0,600.0,167.0,34.1,1001.1,17.3,0.0,S,1.8,Aotizhongxin,2013-08-25 12:00:00
4262,2013,8,25,13,35.0,58.0,8.0,41.0,600.0,205.0,34.9,1000.0,15.8,0.0,SW,2.6,Aotizhongxin,2013-08-25 13:00:00
4263,2013,8,25,14,34.0,64.0,9.0,44.0,600.0,218.0,34.6,999.1,15.0,0.0,SSW,2.9,Aotizhongxin,2013-08-25 14:00:00
4264,2013,8,25,15,39.0,95.0,11.0,42.0,600.0,248.0,34.0,998.5,15.0,0.0,SW,4.0,Aotizhongxin,2013-08-25 15:00:00
4265,2013,8,25,16,36.0,80.0,10.0,39.0,500.0,200.0,33.3,998.7,15.8,0.0,SW,2.0,Aotizhongxin,2013-08-25 16:00:00
4266,2013,8,25,17,33.0,70.0,10.0,49.0,500.0,193.0,31.8,998.4,14.9,0.0,SW,3.2,Aotizhongxin,2013-08-25 17:00:00
4267,2013,8,25,18,41.0,86.0,9.0,44.0,500.0,212.0,30.2,998.0,17.6,0.0,SW,3.2,Aotizhongxin,2013-08-25 18:00:00
4268,2013,8,25,19,34.0,86.0,8.0,46.0,500.0,182.0,29.5,998.0,18.3,0.0,SW,2.8,Aotizhongxin,2013-08-25 19:00:00
4269,2013,8,25,20,33.0,100.0,8.0,49.0,600.0,146.0,28.7,998.6,19.1,0.0,SW,2.1,Aotizhongxin,2013-08-25 20:00:00
4270,2013,8,25,21,35.0,82.0,9.0,45.0,600.0,124.0,28.0,998.3,19.0,0.0,SSW,2.3,Aotizhongxin,2013-08-25 21:00:00
4271,2013,8,25,22,37.0,86.0,10.0,48.0,600.0,111.0,26.3,998.0,19.4,0.0,SW,1.1,Aotizhongxin,2013-08-25 22:00:00
4272,2013,8,25,23,41.0,96.0,12.0,56.0,600.0,91.0,23.9,998.4,20.0,0.0,W,1.3,Aotizhongxin,2013-08-25 23:00:00
4273,2013,8,26,0,46.0,100.0,13.0,69.0,700.0,61.0,22.8,998.8,20.3,0.0,NW,0.7,Aotizhongxin,2013-08-26 00:00:00
4274,2013,8,26,1,47.0,119.0,11.0,81.0,700.0,37.0,22.7,998.8,19.1,0.0,NE,1.0,Aotizhongxin,2013-08-26 01:00:00
4275,2013,8,26,2,52.0,127.0,8.0,110.0,800.0,3.0,22.1,999.4,19.1,0.0,NE,1.4,Aotizhongxin,2013-08-26 02:00:00
4276,2013,8,26,3,57.0,141.0,7.0,110.0,700.0,1.0,21.7,999.5,19.1,0.0,NE,0.9,Aotizhongxin,2013-08-26 03:00:00
4277,2013,8,26,4,70.0,130.0,7.0,90.0,700.0,1.0,21.5,1000.0,18.5,0.0,NE,1.1,Aotizhongxin,2013-08-26 04:00:00
4278,2013,8,26,5,62.0,104.0,9.0,71.0,600.0,29.0,21.2,1000.7,18.4,0.0,NE,0.9,Aotizhongxin,2013-08-26 05:00:00
4279,2013,8,26,6,51.0,91.0,9.0,65.0,600.0,33.0,22.3,1000.9,18.9,0.0,ENE,1.0,Aotizhongxin,2013-08-26 06:00:00
4280,2013,8,26,7,52.0,102.0,8.0,102.0,700.0,1.0,25.8,1001.2,18.2,0.0,NE,2.5,Aotizhongxin,2013-08-26 07:00:00
4281,2013,8,26,8,44.0,100.0,7.0,102.0,700.0,11.0,29.7,1001.5,18.2,0.0,ENE,1.0,Aotizhongxin,2013-08-26 08:00:00
4282,2013,8,26,9,37.0,119.0,8.0,72.0,600.0,57.0,31.7,1001.8,16.8,0.0,E,1.5,Aotizhongxin,2013-08-26 09:00:00
4283,2013,8,26,10,34.0,82.0,7.0,55.0,500.0,85.0,32.3,1001.4,15.8,0.0,ENE,2.3,Aotizhongxin,2013-08-26 10:00:00
4284,2013,8,26,11,23.0,37.0,7.0,40.0,400.0,115.0,33.3,1000.7,12.3,0.0,ENE,1.9,Aotizhongxin,2013-08-26 11:00:00
4285,2013,8,26,12,18.0,37.0,7.0,31.0,300.0,114.0,34.1,999.8,13.0,0.0,SE,1.1,Aotizhongxin,2013-08-26 12:00:00
4286,2013,8,26,13,11.0,12.0,6.0,27.0,300.0,129.0,34.6,999.3,14.5,0.0,ESE,1.2,Aotizhongxin,2013-08-26 13:00:00
4287,2013,8,26,14,11.0,36.0,6.0,25.0,300.0,148.0,34.5,998.9,15.4,0.0,SSE,2.9,Aotizhongxin,2013-08-26 14:00:00
4288,2013,8,26,15,26.0,64.0,11.0,32.0,400.0,186.0,33.9,998.7,16.3,0.0,SSW,1.7,Aotizhongxin,2013-08-26 15:00:00
4289,2013,8,26,16,30.0,74.0,14.0,42.0,600.0,186.0,33.0,998.6,18.0,0.0,SSW,0.9,Aotizhongxin,2013-08-26 16:00:00
4290,2013,8,26,17,54.0,118.0,28.0,60.0,1500.0,207.0,31.3,998.5,17.6,0.0,SE,1.8,Aotizhongxin,2013-08-26 17:00:00
4291,2013,8,26,18,94.0,193.0,40.0,62.0,2300.0,221.0,30.0,999.5,18.4,0.0,S,2.5,Aotizhongxin,2013-08-26 18:00:00
4292,2013,8,26,19,122.0,213.0,26.0,67.0,1800.0,196.0,28.5,1000.5,21.5,0.0,SSE,2.4,Aotizhongxin,2013-08-26 19:00:00
4293,2013,8,26,20,96.0,186.0,16.0,63.0,1200.0,146.0,27.0,1001.4,21.7,0.0,ESE,1.4,Aotizhongxin,2013-08-26 20:00:00
4294,2013,8,26,21,82.0,146.0,13.0,59.0,1000.0,111.0,26.1,1001.9,21.7,0.0,SW,1.3,Aotizhongxin,2013-08-26 21:00:00
4295,2013,8,26,22,70.0,109.0,12.0,54.0,900.0,82.0,25.6,1002.6,21.5,0.0,SSE,1.4,Aotizhongxin,2013-08-26 22:00:00
4296,2013,8,26,23,62.0,99.0,10.0,50.0,800.0,49.0,24.9,1002.7,21.4,0.0,SSE,1.3,Aotizhongxin,2013-08-26 23:00:00
4297,2013,8,27,0,60.0,86.0,14.0,54.0,800.0,32.0,24.8,1002.7,20.9,0.0,SE,2.3,Aotizhongxin,2013-08-27 00:00:00
4298,2013,8,27,1,62.0,83.0,15.0,51.0,800.0,36.0,24.6,1002.9,21.1,0.0,SW,0.6,Aotizhongxin,2013-08-27 01:00:00
4299,2013,8,27,2,58.0,59.0,15.0,38.0,700.0,39.0,23.9,1002.5,20.6,0.0,ESE,1.1,Aotizhongxin,2013-08-27 02:00:00
4300,2013,8,27,3,40.0,40.0,6.0,30.0,750.0,28.0,23.4,1002.5,20.0,0.0,E,1.4,Aotizhongxin,2013-08-27 03:00:00
4301,2013,8,27,4,39.0,42.0,7.0,30.0,800.0,17.0,23.3,1002.7,19.9,0.0,ESE,0.7,Aotizhongxin,2013-08-27 04:00:00
4302,2013,8,27,5,45.0,52.0,7.0,45.0,1100.0,19.0,23.2,1003.2,20.2,0.0,NE,0.8,Aotizhongxin,2013-08-27 05:00:00
4303,2013,8,27,6,46.0,49.0,10.0,50.0,1300.0,17.0,23.1,1003.1,20.2,0.0,NE,1.4,Aotizhongxin,2013-08-27 06:00:00
4304,2013,8,27,7,46.0,49.0,10.0,50.0,1400.0,12.0,22.8,1003.6,20.0,0.0,NE,1.4,Aotizhongxin,2013-08-27 07:00:00
4305,2013,8,27,8,50.0,62.0,12.0,73.0,1600.0,1.0,23.0,1003.6,20.0,0.0,ENE,1.0,Aotizhongxin,2013-08-27 08:00:00
4306,2013,8,27,9,53.0,86.0,16.0,78.0,1800.0,2.0,23.8,1003.8,19.7,0.0,NE,1.7,Aotizhongxin,2013-08-27 09:00:00
4307,2013,8,27,10,57.0,101.0,17.0,74.0,1800.0,8.0,24.5,1003.5,20.4,0.0,NE,1.2,Aotizhongxin,2013-08-27 10:00:00
4308,2013,8,27,11,65.0,103.0,16.0,79.0,1900.0,10.0,24.7,1002.9,20.4,0.0,NNE,1.1,Aotizhongxin,2013-08-27 11:00:00
4309,2013,8,27,12,75.0,139.0,14.0,82.0,1900.0,12.0,25.5,1002.5,20.3,0.0,NW,1.1,Aotizhongxin,2013-08-27 12:00:00
4310,2013,8,27,13,79.0,124.0,10.0,84.0,1800.0,19.0,26.4,1001.9,20.7,0.0,N,1.5,Aotizhongxin,2013-08-27 13:00:00
4311,2013,8,27,14,88.0,121.0,12.0,82.0,1800.0,32.0,25.7,1001.2,20.5,0.0,N,1.9,Aotizhongxin,2013-08-27 14:00:00
4312,2013,8,27,15,88.0,124.0,13.0,89.0,1800.0,48.0,25.8,1001.0,20.8,0.0,NE,1.6,Aotizhongxin,2013-08-27 15:00:00
4313,2013,8,27,16,80.0,126.0,16.0,85.0,1900.0,40.0,26.0,1000.6,21.0,0.0,NE,1.4,Aotizhongxin,2013-08-27 16:00:00
4314,2013,8,27,17,80.0,126.0,16.0,85.0,2000.0,24.0,25.4,1000.5,21.1,0.0,NE,1.4,Aotizhongxin,2013-08-27 17:00:00
4315,2013,8,27,18,73.0,124.0,13.0,85.0,2000.0,22.0,24.7,1000.3,20.8,0.0,NNE,1.2,Aotizhongxin,2013-08-27 18:00:00
4316,2013,8,27,19,69.0,116.0,11.0,87.0,1400.0,25.0,24.5,1000.2,21.0,0.0,NE,1.3,Aotizhongxin,2013-08-27 19:00:00
4317,2013,8,27,20,52.0,60.0,7.0,66.0,600.0,54.0,23.9,1000.2,22.2,0.8,SSE,1.8,Aotizhongxin,2013-08-27 20:00:00
4318,2013,8,27,21,44.0,60.0,6.0,57.0,600.0,71.0,23.5,999.9,21.8,0.1,ESE,0.7,Aotizhongxin,2013-08-27 21:00:00
4319,2013,8,27,22,48.0,60.0,6.0,55.0,500.0,43.0,23.5,999.7,21.6,0.1,SSE,1.0,Aotizhongxin,2013-08-27 22:00:00
4320,2013,8,27,23,40.0,55.0,10.0,56.0,500.0,35.0,23.7,998.6,21.6,0.1,ESE,1.3,Aotizhongxin,2013-08-27 23:00:00
4321,2013,8,28,0,29.0,34.0,8.0,52.0,500.0,31.0,23.3,997.7,21.2,0.1,SSE,1.0,Aotizhongxin,2013-08-28 00:00:00
4322,2013,8,28,1,22.0,31.0,8.0,48.0,500.0,28.0,23.1,997.2,21.0,0.0,SE,1.8,Aotizhongxin,2013-08-28 01:00:00
4323,2013,8,28,2,21.0,23.0,7.0,49.0,500.0,25.0,22.6,996.5,21.4,0.9,S,1.1,Aotizhongxin,2013-08-28 02:00:00
4324,2013,8,28,3,23.0,36.0,6.0,51.0,600.0,20.0,22.3,995.5,21.5,0.7,SSE,1.4,Aotizhongxin,2013-08-28 03:00:00
4325,2013,8,28,4,30.0,36.0,4.0,48.0,1100.0,11.0,22.0,995.5,21.5,6.0,SW,2.0,Aotizhongxin,2013-08-28 04:00:00
4326,2013,8,28,5,54.0,36.0,2.0,45.0,800.0,19.0,22.3,995.3,22.0,0.3,W,0.8,Aotizhongxin,2013-08-28 05:00:00
4327,2013,8,28,6,55.0,39.0,2.0,41.0,700.0,24.0,22.3,995.4,22.0,0.4,W,0.4,Aotizhongxin,2013-08-28 06:00:00
4328,2013,8,28,7,48.0,22.0,3.0,58.0,1600.0,1.0,22.4,995.3,22.1,0.8,WNW,0.4,Aotizhongxin,2013-08-28 07:00:00
4329,2013,8,28,8,52.0,29.0,4.0,65.0,2100.0,1.0,22.4,995.3,22.1,0.1,NW,1.2,Aotizhongxin,2013-08-28 08:00:00
4330,2013,8,28,9,52.0,30.0,4.0,69.0,2600.0,1.0,22.4,995.2,22.1,0.0,E,0.8,Aotizhongxin,2013-08-28 09:00:00
4331,2013,8,28,10,64.0,40.0,6.0,70.0,3300.0,1.0,22.7,994.6,22.2,0.0,ENE,0.9,Aotizhongxin,2013-08-28 10:00:00
4332,2013,8,28,11,67.0,79.0,6.0,70.0,3000.0,1.0,24.2,994.2,22.6,0.0,ENE,0.9,Aotizhongxin,2013-08-28 11:00:00
4333,2013,8,28,12,106.0,79.0,4.0,62.0,2600.0,1.0,25.9,993.7,22.4,0.0,ENE,0.7,Aotizhongxin,2013-08-28 12:00:00
4334,2013,8,28,13,101.0,72.0,7.0,57.0,2100.0,35.0,25.8,993.4,22.3,0.0,W,0.5,Aotizhongxin,2013-08-28 13:00:00
4335,2013,8,28,14,89.0,51.0,8.0,55.0,2000.0,54.0,26.3,992.9,22.2,0.0,ESE,0.6,Aotizhongxin,2013-08-28 14:00:00
4336,2013,8,28,15,89.0,55.0,8.0,55.0,2000.0,46.0,26.1,992.9,23.0,0.0,NE,1.5,Aotizhongxin,2013-08-28 15:00:00
4337,2013,8,28,16,79.0,79.0,9.0,60.0,2000.0,47.0,25.9,992.3,22.4,0.0,E,0.8,Aotizhongxin,2013-08-28 16:00:00
4338,2013,8,28,17,19.0,32.0,8.0,57.89473684210526,2200.0,26.0,25.4,992.8,22.5,0.0,ENE,1.1,Aotizhongxin,2013-08-28 17:00:00
4339,2013,8,28,18,72.0,82.0,8.0,55.78947368421053,2100.0,35.0,24.9,993.2,22.6,0.0,NE,0.7,Aotizhongxin,2013-08-28 18:00:00
4340,2013,8,28,19,69.0,72.0,8.0,53.68421052631579,2000.0,35.0,23.7,992.9,22.1,0.0,SE,0.6,Aotizhongxin,2013-08-28 19:00:00
4341,2013,8,28,20,67.0,78.0,6.0,51.578947368421055,2200.0,8.0,23.2,993.0,22.4,0.0,NNW,0.6,Aotizhongxin,2013-08-28 20:00:00
4342,2013,8,28,21,86.0,96.0,6.0,49.473684210526315,2300.0,1.0,23.2,993.0,22.5,0.0,NE,1.0,Aotizhongxin,2013-08-28 21:00:00
4343,2013,8,28,22,95.0,101.0,6.0,47.36842105263158,2400.0,1.0,22.6,992.9,21.9,0.0,NE,0.0,Aotizhongxin,2013-08-28 22:00:00
4344,2013,8,28,23,86.0,105.0,6.0,45.26315789473684,2200.0,1.0,22.6,993.0,22.3,0.0,NNE,0.2,Aotizhongxin,2013-08-28 23:00:00
4345,2013,8,29,0,89.0,102.0,3.0,43.15789473684211,2300.0,1.0,22.4,993.5,22.1,0.0,ENE,0.2,Aotizhongxin,2013-08-29 00:00:00
4346,2013,8,29,1,107.0,102.0,4.0,41.05263157894737,2300.0,1.0,22.2,993.6,21.9,0.0,NE,0.6,Aotizhongxin,2013-08-29 01:00:00
4347,2013,8,29,2,116.0,132.0,5.0,38.94736842105263,2400.0,1.0,21.8,993.5,21.6,0.0,N,0.4,Aotizhongxin,2013-08-29 02:00:00
4348,2013,8,29,3,95.0,97.0,6.0,36.8421052631579,2300.0,1.0,23.9,993.4,12.5,0.0,WNW,1.8,Aotizhongxin,2013-08-29 03:00:00
4349,2013,8,29,4,80.0,97.0,6.0,34.73684210526316,1400.0,1.0,24.2,994.4,11.2,0.0,N,2.4,Aotizhongxin,2013-08-29 04:00:00
4350,2013,8,29,5,32.0,32.0,4.0,32.631578947368425,700.0,16.0,24.8,995.0,9.5,0.0,NNW,2.6,Aotizhongxin,2013-08-29 05:00:00
4351,2013,8,29,6,14.0,46.0,5.0,30.526315789473685,200.0,35.0,24.7,995.7,10.2,0.0,NNW,1.5,Aotizhongxin,2013-08-29 06:00:00
4352,2013,8,29,7,12.0,50.0,5.0,28.42105263157895,200.0,32.0,26.1,996.2,11.8,0.0,NNW,2.5,Aotizhongxin,2013-08-29 07:00:00
4353,2013,8,29,8,11.0,63.0,3.0,26.315789473684212,200.0,38.0,26.9,996.1,11.8,0.0,NW,3.6,Aotizhongxin,2013-08-29 08:00:00
4354,2013,8,29,9,11.0,48.0,4.0,24.210526315789476,200.0,41.0,27.3,996.0,11.7,0.0,NNW,4.4,Aotizhongxin,2013-08-29 09:00:00
